"Type (Control=0, Stress=1)",Beta power,"Anxiety (Low=0, High=1)",,,,,,,,Participant number
1,1.26517691974314,1,,,,,,,,12
1,2.36067123258963,1,,,,,,,,12
1,0.818959943806489,1,,,,,,,,12
1,2.10351238356512,1,,,,,,,,12
1,2.47992517571341,1,,,,,,,,12
1,1.78102817057173,1,,,,,,,,12
1,2.50725011962684,1,,,,,,,,12
1,0.137756033935823,1,,,,,,,,12
1,0.818304060594836,1,,,,,,,,12
1,2.24671735109578,1,,,,,,,,12
1,0.986131319675481,1,,,,,,,,12
1,0.48786266566938,1,,,,,,,,12
1,1.03605327102536,1,,,,,,,,12
1,0.553058402721531,1,,,,,,,,12
1,1.22309673810457,1,,,,,,,,12
1,1.54363327888968,1,,,,,,,,12
1,1.15454811504695,1,,,,,,,,12
1,1.62953705339113,1,,,,,,,,12
1,1.52152291983088,1,,,,,,,,12
1,1.66204267481255,1,,,,,,,,12
1,0.282833581073185,1,,,,,,,,12
1,0.851736784715959,1,,,,,,,,12
1,1.03373932997211,1,,,,,,,,12
1,1.07013497434554,1,,,,,,,,12
1,1.43952314021329,1,,,,,,,,12
1,0.722316018800945,1,,,,,,,,12
1,1.8747836845873,1,,,,,,,,12
1,1.79793555729803,1,,,,,,,,12
1,0.158080089941051,1,,,,,,,,12
1,0.199716401753643,1,,,,,,,,12
1,0.8467714066412,1,,,,,,,,12
1,0.400425157469327,1,,,,,,,,12
1,0.919703734960796,1,,,,,,,,12
1,0.561757083418066,1,,,,,,,,12
1,0.526550503357941,1,,,,,,,,12
1,1.41552509488458,1,,,,,,,,12
1,3.83711103382181,1,,,,,,,,12
1,0.398591335899817,1,,,,,,,,12
1,1.76617828642316,1,,,,,,,,12
1,1.56304562655508,1,,,,,,,,12
1,1.68634368774378,1,,,,,,,,12
1,2.76677828872419,1,,,,,,,,12
1,0.527268098065712,1,,,,,,,,12
1,1.15802835765245,1,,,,,,,,12
1,0.473321518632003,1,,,,,,,,12
1,0.590612669208339,1,,,,,,,,12
1,1.0433421393129,1,,,,,,,,12
1,0.80522863851629,1,,,,,,,,12
1,0.431551723321306,1,,,,,,,,12
1,0.274292944908319,1,,,,,,,,12
1,0.884250925359094,1,,,,,,,,12
1,0.161869532649962,1,,,,,,,,12
1,0.466175175645454,1,,,,,,,,12
1,0.873890669879945,1,,,,,,,,12
1,1.04762952940747,1,,,,,,,,12
1,0.173690443472278,1,,,,,,,,12
1,1.08442044013027,1,,,,,,,,12
1,-0.345658250966626,1,,,,,,,,12
1,0.867181368950121,1,,,,,,,,12
1,0.559748603140851,1,,,,,,,,12
1,0.138272190371991,1,,,,,,,,12
1,2.1459646947314,1,,,,,,,,12
1,1.88082755308665,1,,,,,,,,12
1,0.335585063627964,1,,,,,,,,12
1,1.27690038537323,1,,,,,,,,12
1,-0.427501460089845,1,,,,,,,,12
1,0.038804414492631,1,,,,,,,,12
1,0.945071145753326,1,,,,,,,,12
1,0.335539322542294,1,,,,,,,,12
1,0.809738769136147,1,,,,,,,,12
1,0.171651845812202,1,,,,,,,,12
1,0.971645254118527,1,,,,,,,,12
1,-0.029832362330295,1,,,,,,,,12
1,1.16893157792288,1,,,,,,,,12
1,0.467868634688911,1,,,,,,,,12
1,0.943697116391587,1,,,,,,,,12
1,1.21663384942705,1,,,,,,,,12
1,1.30534776785466,1,,,,,,,,12
1,0.281643588119494,1,,,,,,,,12
1,1.23160247334684,1,,,,,,,,12
1,0.21099305242389,1,,,,,,,,12
1,0.541635679279327,1,,,,,,,,12
1,0.050750184373028,1,,,,,,,,12
1,1.18058000194575,1,,,,,,,,12
1,1.07984475021615,1,,,,,,,,12
1,0.783885603624958,1,,,,,,,,12
1,0.685118090205048,1,,,,,,,,12
1,0.892941512317612,1,,,,,,,,12
1,0.365899198307961,1,,,,,,,,12
1,0.783977504618227,1,,,,,,,,12
1,1.61205967499825,1,,,,,,,,12
1,1.91925770248908,1,,,,,,,,12
1,0.585586757735392,1,,,,,,,,12
1,0.660562825960509,1,,,,,,,,12
1,1.10960549210169,1,,,,,,,,12
1,-0.022770345417518,1,,,,,,,,12
1,1.36675979938015,1,,,,,,,,12
1,1.07663305274852,1,,,,,,,,12
1,0.788536972345755,1,,,,,,,,12
1,-0.127101936638065,1,,,,,,,,12
1,0.249751617496655,1,,,,,,,,12
1,1.05615589652123,1,,,,,,,,12
1,0.336253756135956,1,,,,,,,,12
1,1.23533378769652,1,,,,,,,,12
1,2.81000941883081,1,,,,,,,,12
1,1.32285244742581,1,,,,,,,,12
1,0.34614595149645,1,,,,,,,,12
1,0.528905596765573,1,,,,,,,,12
1,1.70606227827994,1,,,,,,,,12
1,1.73344693926616,1,,,,,,,,12
1,1.32288938373747,1,,,,,,,,12
1,1.16484780401699,1,,,,,,,,12
1,1.39612663540637,1,,,,,,,,12
1,2.09844716437575,1,,,,,,,,12
1,0.977081969635652,1,,,,,,,,12
1,1.13933500455673,1,,,,,,,,12
1,0.951684646691002,1,,,,,,,,12
1,1.05503773178509,1,,,,,,,,12
1,2.64246846970766,1,,,,,,,,12
1,1.04784390336013,1,,,,,,,,12
1,0.80032278871594,1,,,,,,,,12
1,0.819513430422322,1,,,,,,,,12
1,1.28027103726383,1,,,,,,,,12
1,1.91434049309154,1,,,,,,,,12
1,1.47332020762884,1,,,,,,,,12
1,1.79952281678946,1,,,,,,,,12
1,1.5378303707008,1,,,,,,,,12
1,0.63660423356871,1,,,,,,,,12
1,1.15542876407151,1,,,,,,,,12
1,0.459574003322585,1,,,,,,,,12
1,1.13557386224218,1,,,,,,,,12
1,0.090955356359624,1,,,,,,,,12
1,1.83849460271767,1,,,,,,,,12
1,2.04372721760769,1,,,,,,,,12
1,0.287196524317991,1,,,,,,,,12
1,0.820344004131958,1,,,,,,,,12
1,2.13081997925227,1,,,,,,,,12
1,1.46097287313909,1,,,,,,,,12
1,1.90253891729903,1,,,,,,,,12
1,1.03338129122467,1,,,,,,,,12
1,0.807205666243556,1,,,,,,,,12
1,1.70932830323967,1,,,,,,,,12
1,1.0073160301357,1,,,,,,,,12
1,-0.011802190302596,1,,,,,,,,12
1,0.237020830153311,1,,,,,,,,12
1,0.296474494787876,1,,,,,,,,12
1,1.20083262404131,1,,,,,,,,12
1,0.142622606604327,1,,,,,,,,12
1,0.456871967303276,1,,,,,,,,12
1,0.85650802737815,1,,,,,,,,12
1,1.33050401000234,1,,,,,,,,12
1,-0.14520811081368,1,,,,,,,,12
1,0.269989207705589,1,,,,,,,,12
1,0.201978209236165,1,,,,,,,,12
1,-0.035750368397031,1,,,,,,,,12
1,1.62063270606188,1,,,,,,,,12
1,-0.206230415329769,1,,,,,,,,12
1,0.510848540834053,1,,,,,,,,12
1,2.01754707258845,1,,,,,,,,12
1,0.469899999482472,1,,,,,,,,12
1,2.05279656566117,1,,,,,,,,12
1,0.889662532916579,1,,,,,,,,12
1,3.282493103299,1,,,,,,,,12
1,0.311212721926689,1,,,,,,,,12
1,-0.241918437705742,1,,,,,,,,12
1,1.26232811161911,1,,,,,,,,12
1,0.513953687214262,1,,,,,,,,12
1,0.435921282412983,1,,,,,,,,12
1,0.463611537891522,1,,,,,,,,12
1,-0.609092969103984,1,,,,,,,,12
1,1.18261405394228,1,,,,,,,,12
1,0.463128519838707,1,,,,,,,,12
1,1.27527822712455,1,,,,,,,,12
1,0.302905467286106,1,,,,,,,,12
1,0.462944148939074,1,,,,,,,,12
1,1.00298611495689,1,,,,,,,,12
1,0.294291819144755,1,,,,,,,,13
1,0.344049016864121,1,,,,,,,,13
1,0.006076148065211,1,,,,,,,,13
1,0.289544513291268,1,,,,,,,,13
1,0.501620865138567,1,,,,,,,,13
1,0.184123246409071,1,,,,,,,,13
1,0.180222349991091,1,,,,,,,,13
1,0.072797309340627,1,,,,,,,,13
1,0.425573498652222,1,,,,,,,,13
1,0.699065759473525,1,,,,,,,,13
1,-0.149287428816296,1,,,,,,,,13
1,0.200792724301989,1,,,,,,,,13
1,-0.004552621481365,1,,,,,,,,13
1,0.508685424099663,1,,,,,,,,13
1,0.013526347222745,1,,,,,,,,13
1,0.280255792085739,1,,,,,,,,13
1,0.427332778318854,1,,,,,,,,13
1,0.057645132786469,1,,,,,,,,13
1,0.304510153805303,1,,,,,,,,13
1,0.205454075630493,1,,,,,,,,13
1,0.087718271856689,1,,,,,,,,13
1,-0.205061180312382,1,,,,,,,,13
1,0.038728351635359,1,,,,,,,,13
1,0.655438246772917,1,,,,,,,,13
1,-0.087637058494271,1,,,,,,,,13
1,0.327889647439129,1,,,,,,,,13
1,0.484653440378574,1,,,,,,,,13
1,0.462840291807572,1,,,,,,,,13
1,0.322101767105739,1,,,,,,,,13
1,0.384069270166102,1,,,,,,,,13
1,0.451810875794923,1,,,,,,,,13
1,0.199946271323068,1,,,,,,,,13
1,0.5097056297164,1,,,,,,,,13
1,0.950759405161795,1,,,,,,,,13
1,0.297405604481571,1,,,,,,,,13
1,0.613042834462669,1,,,,,,,,13
1,0.371842069873268,1,,,,,,,,13
1,0.440627186293042,1,,,,,,,,13
1,0.265630942433923,1,,,,,,,,13
1,-0.11160868249515,1,,,,,,,,13
1,0.182441412187677,1,,,,,,,,13
1,0.494429724886383,1,,,,,,,,13
1,0.402696271555762,1,,,,,,,,13
1,0.031377839993872,1,,,,,,,,13
1,0.053985154706886,1,,,,,,,,13
1,0.523075259025316,1,,,,,,,,13
1,0.622748535023463,1,,,,,,,,13
1,0.147614832407164,1,,,,,,,,13
1,0.100791130542588,1,,,,,,,,13
1,0.004936080476165,1,,,,,,,,13
1,0.281530441770993,1,,,,,,,,13
1,0.504382771295103,1,,,,,,,,13
1,0.331384876729228,1,,,,,,,,13
1,-0.152303358387051,1,,,,,,,,13
1,-0.110309035760804,1,,,,,,,,13
1,-0.116198371019807,1,,,,,,,,13
1,0.203820041698563,1,,,,,,,,13
1,0.140102979068005,1,,,,,,,,13
1,0.370433586261836,1,,,,,,,,13
1,-0.019261084249568,1,,,,,,,,13
1,0.080679028180482,1,,,,,,,,13
1,0.305019288534542,1,,,,,,,,13
1,0.14089708671538,1,,,,,,,,13
1,0.338251824363331,1,,,,,,,,13
1,0.31245617116172,1,,,,,,,,13
1,0.018400638394052,1,,,,,,,,13
1,0.148405212246668,1,,,,,,,,13
1,-0.073361929400771,1,,,,,,,,13
1,0.25481893780067,1,,,,,,,,13
1,-0.06401215926057,1,,,,,,,,13
1,-0.08822439059228,1,,,,,,,,13
1,-0.141770510696715,1,,,,,,,,13
1,0.137996727856626,1,,,,,,,,13
1,0.40920443625111,1,,,,,,,,13
1,0.082955902625338,1,,,,,,,,13
1,-0.032784500021149,1,,,,,,,,13
1,-0.091749152071603,1,,,,,,,,13
1,-0.100778336834886,1,,,,,,,,13
1,-0.013860521349632,1,,,,,,,,13
1,-0.163130256533593,1,,,,,,,,13
1,0.070641412247989,1,,,,,,,,13
1,0.118396901296176,1,,,,,,,,13
1,0.160573606254337,1,,,,,,,,13
1,-0.037658175686004,1,,,,,,,,13
1,0.179967820647863,1,,,,,,,,13
1,-0.113580071164139,1,,,,,,,,13
1,0.080471684917754,1,,,,,,,,13
1,-0.058970059229827,1,,,,,,,,13
1,-0.066912453075759,1,,,,,,,,13
1,0.151314106647702,1,,,,,,,,13
1,0.183065178516848,1,,,,,,,,13
1,-0.01862137453784,1,,,,,,,,13
1,0.242656778545731,1,,,,,,,,13
1,0.020899576109869,1,,,,,,,,13
1,0.259571294689574,1,,,,,,,,13
1,-0.135477891986032,1,,,,,,,,13
1,-0.073298462038573,1,,,,,,,,13
1,0.065605909464731,1,,,,,,,,13
1,-0.093906823978724,1,,,,,,,,13
1,-0.080260267545159,1,,,,,,,,13
1,0.378038159990327,1,,,,,,,,13
1,0.157609032313573,1,,,,,,,,13
1,0.0868645368933,1,,,,,,,,13
1,0.706702402712647,1,,,,,,,,13
1,0.367857189017331,1,,,,,,,,13
1,0.052558342349427,1,,,,,,,,13
1,0.416616646594914,1,,,,,,,,13
1,-0.134856846746273,1,,,,,,,,13
1,0.083464388493629,1,,,,,,,,13
1,-0.086999819064222,1,,,,,,,,13
1,0.157096830937273,1,,,,,,,,13
1,0.058573751833911,1,,,,,,,,13
1,0.025959386923591,1,,,,,,,,13
1,-0.095422904568947,1,,,,,,,,13
1,0.799547702690376,1,,,,,,,,13
1,0.110915907600119,1,,,,,,,,13
1,0.381307930876016,1,,,,,,,,13
1,0.120574008037533,1,,,,,,,,13
1,0.217434357995432,1,,,,,,,,13
1,0.338530101549428,1,,,,,,,,13
1,-0.113513329877722,1,,,,,,,,13
1,0.067541626622705,1,,,,,,,,13
1,0.021294495695538,1,,,,,,,,13
1,-0.091782954695489,1,,,,,,,,13
1,0.38379850835274,1,,,,,,,,13
1,0.459415206849889,1,,,,,,,,13
1,0.367717301527832,1,,,,,,,,13
1,0.381504103165522,1,,,,,,,,13
1,0.410337336662365,1,,,,,,,,13
1,-0.004510707166761,1,,,,,,,,13
1,0.508369302714205,1,,,,,,,,13
1,0.720180234594757,1,,,,,,,,13
1,0.526286318056511,1,,,,,,,,13
1,0.256972784018706,1,,,,,,,,13
1,0.155346381193899,1,,,,,,,,13
1,0.354350532612767,1,,,,,,,,13
1,-0.165066228088244,1,,,,,,,,13
1,0.274184470815162,1,,,,,,,,13
1,0.457034625033527,1,,,,,,,,13
1,-0.185383448348424,1,,,,,,,,13
1,0.328774068362728,1,,,,,,,,13
1,0.35435281936286,1,,,,,,,,13
1,1.5010443587306,1,,,,,,,,13
1,0.096328106038332,1,,,,,,,,13
1,0.228130628843209,1,,,,,,,,13
1,-0.025265054920866,1,,,,,,,,13
1,0.071399782216056,1,,,,,,,,13
1,-0.039178355567652,1,,,,,,,,13
1,0.01392480923896,1,,,,,,,,13
1,1.26121566558864,1,,,,,,,,13
1,0.244791149643411,1,,,,,,,,13
1,-0.117181964338441,1,,,,,,,,13
1,-0.002270848707829,1,,,,,,,,13
1,0.321540260274835,1,,,,,,,,13
1,-0.025690828730484,1,,,,,,,,13
1,-0.099260909848499,1,,,,,,,,13
1,-0.073124959203806,1,,,,,,,,13
1,0.146524467651483,1,,,,,,,,13
1,0.045275545584439,1,,,,,,,,13
1,-0.081419478728571,1,,,,,,,,13
1,0.009088798107946,1,,,,,,,,13
1,0.143009662963763,1,,,,,,,,13
1,0.155648654807759,1,,,,,,,,13
1,0.102084030562851,1,,,,,,,,13
1,0.101714817453524,1,,,,,,,,13
1,0.810198062237183,1,,,,,,,,13
1,-0.073285522909908,1,,,,,,,,13
1,0.141136370795522,1,,,,,,,,13
1,0.151346534328521,1,,,,,,,,13
1,0.058274641985507,1,,,,,,,,13
1,0.278290079206432,1,,,,,,,,13
1,0.012512663086027,1,,,,,,,,13
1,0.327911118664959,1,,,,,,,,13
1,-0.082977316551396,1,,,,,,,,13
1,0.019140402732563,1,,,,,,,,13
1,0.313203785256731,1,,,,,,,,13
1,-0.12322113840013,1,,,,,,,,13
1,0.139182548097568,1,,,,,,,,13
1,0.308501080524366,1,,,,,,,,13
1,-0.223177302003474,1,,,,,,,,13
1,-0.043985652406567,1,,,,,,,,13
1,-0.156555733709615,1,,,,,,,,13
1,0.048750483155569,1,,,,,,,,13
1,0.102912897804809,1,,,,,,,,13
1,0.039098340251381,1,,,,,,,,13
1,0.413381952583217,1,,,,,,,,13
1,0.444770250714508,1,,,,,,,,13
1,0.624839573128089,1,,,,,,,,13
1,0.012494910913684,1,,,,,,,,13
1,0.629696910427791,1,,,,,,,,13
1,0.298012631181467,1,,,,,,,,13
1,-0.054555315854905,1,,,,,,,,13
1,0.100846846977812,1,,,,,,,,13
1,0.045349673647298,1,,,,,,,,13
1,0.047971196877737,1,,,,,,,,14
1,0.384323972225697,1,,,,,,,,14
1,1.03001471264126,1,,,,,,,,14
1,1.41072395023095,1,,,,,,,,14
1,0.335722731509522,1,,,,,,,,14
1,0.600260474635244,1,,,,,,,,14
1,0.436592162555907,1,,,,,,,,14
1,0.393439407399229,1,,,,,,,,14
1,0.853136494259102,1,,,,,,,,14
1,0.100666104123971,1,,,,,,,,14
1,0.130143059533915,1,,,,,,,,14
1,1.14045545248377,1,,,,,,,,14
1,0.740218813788876,1,,,,,,,,14
1,-0.068640207582093,1,,,,,,,,14
1,2.31468949042526,1,,,,,,,,14
1,0.536117323234667,1,,,,,,,,14
1,0.846144382339372,1,,,,,,,,14
1,0.711854793316695,1,,,,,,,,14
1,0.006939271879588,1,,,,,,,,14
1,0.409269947617396,1,,,,,,,,14
1,0.41101823526099,1,,,,,,,,14
1,0.686280866982262,1,,,,,,,,14
1,1.87305032780785,1,,,,,,,,14
1,0.501413959139561,1,,,,,,,,14
1,0.363219654396368,1,,,,,,,,14
1,0.216324695905246,1,,,,,,,,14
1,0.723365367542265,1,,,,,,,,14
1,0.923558420793209,1,,,,,,,,14
1,0.028712297409526,1,,,,,,,,14
1,0.635874713097405,1,,,,,,,,14
1,0.589019984162095,1,,,,,,,,14
1,0.280564453183568,1,,,,,,,,14
1,0.693474702077536,1,,,,,,,,14
1,1.02793169798302,1,,,,,,,,14
1,1.68162654088055,1,,,,,,,,14
1,0.431269979484622,1,,,,,,,,14
1,0.14915300662755,1,,,,,,,,14
1,1.03171254971169,1,,,,,,,,14
1,0.294467546867028,1,,,,,,,,14
1,1.41096704341818,1,,,,,,,,14
1,1.4010831057205,1,,,,,,,,14
1,0.139138091114865,1,,,,,,,,14
1,0.643925346232875,1,,,,,,,,14
1,0.500748261739274,1,,,,,,,,14
1,0.295656954817211,1,,,,,,,,14
1,0.135752161302029,1,,,,,,,,14
1,0.809066200033113,1,,,,,,,,14
1,0.321063938481064,1,,,,,,,,14
1,-0.029247609051741,1,,,,,,,,14
1,0.300568554430677,1,,,,,,,,14
1,0.565606305066895,1,,,,,,,,14
1,0.277829488296189,1,,,,,,,,14
1,0.218466431607053,1,,,,,,,,14
1,0.648352279454562,1,,,,,,,,14
1,0.974906684084671,1,,,,,,,,14
1,2.63342730533111,1,,,,,,,,14
1,0.51280838518442,1,,,,,,,,14
1,0.285428743149845,1,,,,,,,,14
1,0.584807110471675,1,,,,,,,,14
1,0.430125108775473,1,,,,,,,,14
1,0.572865088351864,1,,,,,,,,14
1,0.508297975529159,1,,,,,,,,14
1,0.523493767357861,1,,,,,,,,14
1,0.512863319949047,1,,,,,,,,14
1,0.816682440989506,1,,,,,,,,14
1,0.539490693801842,1,,,,,,,,14
1,0.693033050154217,1,,,,,,,,14
1,0.358397969608212,1,,,,,,,,14
1,0.451745213319136,1,,,,,,,,14
1,0.452351078492243,1,,,,,,,,14
1,0.969578399756689,1,,,,,,,,14
1,0.211773103682144,1,,,,,,,,14
1,0.271705856043747,1,,,,,,,,14
1,0.693039757738553,1,,,,,,,,14
1,0.939279237183226,1,,,,,,,,14
1,1.2666537879662,1,,,,,,,,14
1,0.495896673353189,1,,,,,,,,14
1,1.23824194007531,1,,,,,,,,14
1,0.446989469876945,1,,,,,,,,14
1,1.20739334793852,1,,,,,,,,14
1,0.334403787968463,1,,,,,,,,14
1,0.710590522468896,1,,,,,,,,14
1,0.152831493206029,1,,,,,,,,14
1,0.350411762445481,1,,,,,,,,14
1,0.602162644978067,1,,,,,,,,14
1,0.218167002429625,1,,,,,,,,14
1,0.865935435051498,1,,,,,,,,14
1,0.721722424739298,1,,,,,,,,14
1,0.785501885251899,1,,,,,,,,14
1,0.542425795125288,1,,,,,,,,14
1,1.8465747865672,1,,,,,,,,14
1,0.699834830089596,1,,,,,,,,14
1,0.45307501378112,1,,,,,,,,14
1,-0.102258652364856,1,,,,,,,,14
1,-0.058585775051671,1,,,,,,,,14
1,0.959398316707939,1,,,,,,,,14
1,0.670186330375109,1,,,,,,,,14
1,0.924348834206469,1,,,,,,,,14
1,-0.286867518573305,1,,,,,,,,14
1,0.15525448437279,1,,,,,,,,14
1,0.507865685546976,1,,,,,,,,14
1,0.279452703705518,1,,,,,,,,14
1,0.752133739437338,1,,,,,,,,14
1,0.881263910381531,1,,,,,,,,14
1,0.474691905954835,1,,,,,,,,14
1,0.381467546553321,1,,,,,,,,14
1,0.379886262671301,1,,,,,,,,14
1,0.339395657612551,1,,,,,,,,14
1,0.251034444932637,1,,,,,,,,14
1,1.27929201029419,1,,,,,,,,14
1,0.539786045262253,1,,,,,,,,14
1,0.621329181606437,1,,,,,,,,14
1,0.583160890344667,1,,,,,,,,14
1,1.06274242378466,1,,,,,,,,14
1,0.693871193755718,1,,,,,,,,14
1,0.585317037037208,1,,,,,,,,14
1,0.881189724737697,1,,,,,,,,14
1,0.555766878921278,1,,,,,,,,14
1,0.382636179223515,1,,,,,,,,14
1,0.274147425387047,1,,,,,,,,14
1,0.838684096970727,1,,,,,,,,14
1,0.516022327915245,1,,,,,,,,14
1,0.600197280374417,1,,,,,,,,14
1,0.317697433930457,1,,,,,,,,14
1,0.121424224541892,1,,,,,,,,14
1,0.748293756978674,1,,,,,,,,14
1,0.449088859879757,1,,,,,,,,14
1,0.254326622394958,1,,,,,,,,14
1,0.855013949759161,1,,,,,,,,14
1,0.483874347046614,1,,,,,,,,14
1,0.165521941232395,1,,,,,,,,14
1,1.18836906563967,1,,,,,,,,14
1,1.01965705672389,1,,,,,,,,14
1,0.14524765607643,1,,,,,,,,14
1,-0.257945106698128,1,,,,,,,,14
1,0.426429390651787,1,,,,,,,,14
1,0.76661888471284,1,,,,,,,,14
1,0.635136354424596,1,,,,,,,,14
1,0.29452028974829,1,,,,,,,,14
1,0.306102031903112,1,,,,,,,,14
1,0.792473316683418,1,,,,,,,,14
1,1.55127004771121,1,,,,,,,,14
1,0.40322101069701,1,,,,,,,,14
1,0.546051713831092,1,,,,,,,,14
1,-0.217059711025068,1,,,,,,,,14
1,0.528781641570129,1,,,,,,,,14
1,0.04726591032576,1,,,,,,,,14
1,0.848925236163391,1,,,,,,,,14
1,0.62056596639693,1,,,,,,,,14
1,0.981130538936749,1,,,,,,,,14
1,1.37951577167959,1,,,,,,,,14
1,0.716738121649027,1,,,,,,,,14
1,0.151647957695354,1,,,,,,,,14
1,0.758975197841536,1,,,,,,,,14
1,0.272809689142769,1,,,,,,,,14
1,0.621459722681759,1,,,,,,,,14
1,1.12912323523368,1,,,,,,,,14
1,0.437053369588561,1,,,,,,,,14
1,0.405889561875324,1,,,,,,,,14
1,0.248126434788567,1,,,,,,,,14
1,0.47005038678314,1,,,,,,,,14
1,1.10915351403984,1,,,,,,,,14
1,0.621310634022813,1,,,,,,,,14
1,1.0716671610348,1,,,,,,,,14
1,0.608920846274646,1,,,,,,,,14
1,0.638940855448634,1,,,,,,,,14
1,1.19250213519392,1,,,,,,,,14
1,0.638244511663099,1,,,,,,,,14
1,0.431016266910298,1,,,,,,,,14
1,1.17509844511007,1,,,,,,,,14
1,1.08293589919623,1,,,,,,,,14
1,0.536134459535375,1,,,,,,,,14
1,0.531065160578362,1,,,,,,,,14
1,0.595646412489444,1,,,,,,,,14
1,0.428527496780639,1,,,,,,,,14
1,1.24817082905704,1,,,,,,,,14
1,0.448520383757201,1,,,,,,,,14
1,0.269553601069761,1,,,,,,,,14
1,1.08350669022892,1,,,,,,,,14
1,1.62294824451403,1,,,,,,,,14
1,0.054869946147317,1,,,,,,,,14
1,0.056565342049583,1,,,,,,,,14
1,0.316392994967509,1,,,,,,,,14
1,1.50921034302651,1,,,,,,,,14
1,1.07133334859316,1,,,,,,,,14
1,0.428627036923331,1,,,,,,,,14
1,1.16171570010209,1,,,,,,,,14
1,0.232846575129175,1,,,,,,,,14
1,1.00602434779279,1,,,,,,,,14
1,0.923100393086821,1,,,,,,,,14
1,0.620454791171483,1,,,,,,,,14
1,-0.53340900621912,1,,,,,,,,15
1,-0.525089795613308,1,,,,,,,,15
1,0.157775641991508,1,,,,,,,,15
1,-0.262876585013925,1,,,,,,,,15
1,0.252312605552997,1,,,,,,,,15
1,-0.328001369102336,1,,,,,,,,15
1,0.038738893855019,1,,,,,,,,15
1,0.471982564440399,1,,,,,,,,15
1,0.236691926306382,1,,,,,,,,15
1,-0.106740960358731,1,,,,,,,,15
1,0.016541755751727,1,,,,,,,,15
1,-0.654076773875409,1,,,,,,,,15
1,-0.170097964390922,1,,,,,,,,15
1,-0.332912190448791,1,,,,,,,,15
1,-0.616213556087242,1,,,,,,,,15
1,0.051911099817078,1,,,,,,,,15
1,0.371576490570715,1,,,,,,,,15
1,-0.1422943551795,1,,,,,,,,15
1,-0.347410159170918,1,,,,,,,,15
1,-0.106441344281449,1,,,,,,,,15
1,0.117546705296486,1,,,,,,,,15
1,-0.766077444787391,1,,,,,,,,15
1,-0.138784559744982,1,,,,,,,,15
1,0.454339575645496,1,,,,,,,,15
1,-0.260179825588098,1,,,,,,,,15
1,0.017469021893654,1,,,,,,,,15
1,-0.305081017977802,1,,,,,,,,15
1,0.085541631218142,1,,,,,,,,15
1,0.011697216944391,1,,,,,,,,15
1,-0.684230287607985,1,,,,,,,,15
1,0.250502862389999,1,,,,,,,,15
1,0.104563513907777,1,,,,,,,,15
1,0.605331031374512,1,,,,,,,,15
1,-0.334419634034218,1,,,,,,,,15
1,0.133842758631485,1,,,,,,,,15
1,0.294055278881325,1,,,,,,,,15
1,0.058855955994767,1,,,,,,,,15
1,-0.061747416846634,1,,,,,,,,15
1,-0.027935146119601,1,,,,,,,,15
1,-0.407446134372856,1,,,,,,,,15
1,-0.257860206426368,1,,,,,,,,15
1,0.093600274972014,1,,,,,,,,15
1,-0.564002662537084,1,,,,,,,,15
1,-0.401243316995227,1,,,,,,,,15
1,-0.078560641892022,1,,,,,,,,15
1,0.324908313403809,1,,,,,,,,15
1,-0.071840957060112,1,,,,,,,,15
1,0.325380022673333,1,,,,,,,,15
1,-0.355409276484106,1,,,,,,,,15
1,0.124679151310373,1,,,,,,,,15
1,-0.147364458416613,1,,,,,,,,15
1,-0.413588185197303,1,,,,,,,,15
1,0.227638833096048,1,,,,,,,,15
1,0.247641945940921,1,,,,,,,,15
1,-0.250620171897752,1,,,,,,,,15
1,-0.160467802967798,1,,,,,,,,15
1,0.261914612071742,1,,,,,,,,15
1,-0.200645215771411,1,,,,,,,,15
1,-0.270158635057953,1,,,,,,,,15
1,0.060144380128031,1,,,,,,,,15
1,0.100829986309153,1,,,,,,,,15
1,-0.04395796561584,1,,,,,,,,15
1,-0.242461932306664,1,,,,,,,,15
1,1.01716383979161,1,,,,,,,,15
1,-0.158370145569044,1,,,,,,,,15
1,0.098758678631312,1,,,,,,,,15
1,-0.131658538904441,1,,,,,,,,15
1,0.289267049617366,1,,,,,,,,15
1,-0.495117616051549,1,,,,,,,,15
1,0.250897351364248,1,,,,,,,,15
1,-0.494503782139513,1,,,,,,,,15
1,-0.456775619691434,1,,,,,,,,15
1,-0.318858706590191,1,,,,,,,,15
1,0.958371257639174,1,,,,,,,,15
1,0.077551119463939,1,,,,,,,,15
1,-0.510364987254,1,,,,,,,,15
1,0.729396207188434,1,,,,,,,,15
1,-0.015870146005756,1,,,,,,,,15
1,-0.523038615698597,1,,,,,,,,15
1,-0.482160819559133,1,,,,,,,,15
1,-0.397504119885615,1,,,,,,,,15
1,0.076757163093802,1,,,,,,,,15
1,0.38872025645097,1,,,,,,,,15
1,0.415937770047945,1,,,,,,,,15
1,-0.32604863650202,1,,,,,,,,15
1,0.166875126667798,1,,,,,,,,15
1,-0.506943307559087,1,,,,,,,,15
1,0.345110812806652,1,,,,,,,,15
1,0.259454327690041,1,,,,,,,,15
1,-0.43504843366864,1,,,,,,,,15
1,-0.588946482749902,1,,,,,,,,15
1,0.090504176038406,1,,,,,,,,15
1,0.843821301964247,1,,,,,,,,15
1,-0.182176242067721,1,,,,,,,,15
1,0.393439665588371,1,,,,,,,,15
1,1.05076771858976,1,,,,,,,,15
1,0.000692030690717,1,,,,,,,,15
